,Customer ID,Monetary,Frequency,Recency,RecencyCluster,FrequencyCluster,MonetaryCluster,OverallScore,Segment
13009,HL-150401402,491.34800000000007,3,453,2,1,2,5,Mid-Value
13010,HM-1486027,744.0,4,406,2,1,2,5,Mid-Value
13011,HM-1498045,1082.388,4,614,2,1,2,5,Mid-Value
13012,HM-498033,4068.9899999999993,3,523,2,1,2,5,Mid-Value
13013,HP-148151404,241.658,3,341,2,1,2,5,Mid-Value
13014,HP-148155,577.8599999999999,3,463,2,1,2,5,Mid-Value
13015,HR-148307,1243.863,4,478,2,1,2,5,Mid-Value
13016,HR-1483093,464.96,3,418,2,1,2,5,Mid-Value
13017,HR-4830134,61.187999999999995,3,347,2,1,2,5,Mid-Value
13018,HW-493560,291.93,4,576,2,1,2,5,Mid-Value
13019,HZ-149507,1329.4530000000002,3,568,2,1,2,5,Mid-Value
13020,HZ-1495082,571.1056000000001,3,488,2,1,2,5,Mid-Value
13021,IG-150851404,175.26399999999998,3,561,2,1,2,5,Mid-Value
13022,IL-1510034,242.697,3,324,2,1,2,5,Mid-Value
13023,IL-51003,221.79,3,341,2,1,2,5,Mid-Value
13024,IL-510061,245.43000000000004,4,601,2,1,2,5,Mid-Value
13025,IM-150551404,2872.6300000000006,4,409,2,1,2,5,Mid-Value
13026,IM-1505548,41.81999999999999,3,607,2,1,2,5,Mid-Value
13027,IM-1507055,1052.5379199999998,3,417,2,1,2,5,Mid-Value
13028,JA-1597078,1314.0,3,567,2,1,2,5,Mid-Value
13029,JA-5970134,122.724,4,420,2,1,2,5,Mid-Value
13030,JB-154001408,324.38700000000006,3,525,2,1,2,5,Mid-Value
13031,JB-1540045,1352.7825,4,309,2,1,2,5,Mid-Value
13032,JB-1600048,4366.098,4,513,2,1,2,5,Mid-Value
13033,JB-160451408,1311.9699999999998,3,584,2,1,2,5,Mid-Value
13034,JB-59252,411.21000000000004,3,296,2,1,2,5,Mid-Value
13035,JC-15340102,1567.6470000000002,3,357,2,1,2,5,Mid-Value
13036,JC-1538548,806.37,3,371,2,1,2,5,Mid-Value
13037,JC-1538592,504.228,4,330,2,1,2,5,Mid-Value
13038,JC-1610597,303.22499999999997,3,356,2,1,2,5,Mid-Value
13039,JD-1589527,837.78,3,394,2,1,2,5,Mid-Value
13040,JD-1589582,1067.128,4,327,2,1,2,5,Mid-Value
13041,JD-1601551,1934.2999999999993,3,527,2,1,2,5,Mid-Value
13042,JD-1601598,148.08,3,333,2,1,2,5,Mid-Value
13043,JD-1615048,1139.319,3,523,2,1,2,5,Mid-Value
13044,JD-601557,253.65,3,549,2,1,2,5,Mid-Value
13045,JE-154751404,1056.99,4,377,2,1,2,5,Mid-Value
13046,JE-1561045,569.568,3,372,2,1,2,5,Mid-Value
13047,JE-1561058,1587.1799999999998,4,474,2,1,2,5,Mid-Value
13048,JE-15715118,200.64,3,338,2,1,2,5,Mid-Value
13049,JE-1571559,1203.1808999999998,4,585,2,1,2,5,Mid-Value
13050,JE-1571582,105.87999999999998,3,449,2,1,2,5,Mid-Value
13051,JE-15745102,139.293,3,354,2,1,2,5,Mid-Value
13052,JE-157451406,765.152,4,394,2,1,2,5,Mid-Value
13053,JE-1574527,122.43,4,435,2,1,2,5,Mid-Value
13054,JE-1574539,1042.7399999999998,3,392,2,1,2,5,Mid-Value
13055,JE-161651402,2657.81,4,390,2,1,2,5,Mid-Value
13056,JE-5475137,661.02,3,562,2,1,2,5,Mid-Value
13057,JE-5745142,502.62,4,518,2,1,2,5,Mid-Value
13058,JE-574532,1022.5799999999999,4,560,2,1,2,5,Mid-Value
13059,JE-616574,2823.69,4,495,2,1,2,5,Mid-Value
13060,JF-153551408,85.5,3,547,2,1,2,5,Mid-Value
13061,JF-1541531,495.12,3,391,2,1,2,5,Mid-Value
13062,JF-1549045,1114.7505,3,331,2,1,2,5,Mid-Value
13063,JF-155651402,651.152,4,435,2,1,2,5,Mid-Value
13064,JG-151601408,296.84999999999997,4,390,2,1,2,5,Mid-Value
13065,JG-1516039,326.34,3,611,2,1,2,5,Mid-Value
13066,JG-1516058,600.3599999999999,4,631,2,1,2,5,Mid-Value
13067,JG-1531031,580.9399999999999,3,589,2,1,2,5,Mid-Value
13068,JG-5115111,240.09,3,601,2,1,2,5,Mid-Value
13069,JG-511586,410.67,3,498,2,1,2,5,Mid-Value
13070,JH-1543091,949.3349999999998,3,556,2,1,2,5,Mid-Value
13071,JH-158201406,216.89399999999998,4,337,2,1,2,5,Mid-Value
13072,JH-1582082,151.58,3,453,2,1,2,5,Mid-Value
13073,JH-1582097,893.523,4,425,2,1,2,5,Mid-Value
13074,JH-1598582,451.76,4,505,2,1,2,5,Mid-Value
13075,JH-161801406,1215.53,3,634,2,1,2,5,Mid-Value
13076,JH-1618048,931.3200000000002,4,527,2,1,2,5,Mid-Value
13077,JJ-154451406,610.95,3,562,2,1,2,5,Mid-Value
13078,JJ-154457,271.134,3,502,2,1,2,5,Mid-Value
13079,JJ-1544582,607.972,3,400,2,1,2,5,Mid-Value
13080,JJ-1576082,518.5680000000001,4,400,2,1,2,5,Mid-Value
13081,JJ-5760122,362.4,4,621,2,1,2,5,Mid-Value
13082,JK-152051408,2063.1440000000002,4,455,2,1,2,5,Mid-Value
13083,JK-152055,168.204,3,515,2,1,2,5,Mid-Value
13084,JK-152057,897.9390000000001,4,476,2,1,2,5,Mid-Value
13085,JK-1520582,1416.8400000000001,3,373,2,1,2,5,Mid-Value
13086,JK-1532559,337.89300000000003,3,568,2,1,2,5,Mid-Value
13087,JK-153701406,1099.9099999999999,4,496,2,1,2,5,Mid-Value
13088,JK-1562526,1055.34,3,407,2,1,2,5,Mid-Value
13089,JK-1562527,1730.85,4,517,2,1,2,5,Mid-Value
13090,JK-1609093,457.0346399999999,4,614,2,1,2,5,Mid-Value
13091,JK-161201406,1099.3280000000002,4,377,2,1,2,5,Mid-Value
13092,JK-562595,105.99300000000001,4,590,2,1,2,5,Mid-Value
13093,JK-612038,557.94,4,642,2,1,2,5,Mid-Value
13094,JL-15130130,643.4060999999999,3,474,2,1,2,5,Mid-Value
13095,JL-1513091,301.05000000000007,3,433,2,1,2,5,Mid-Value
13096,JL-1517518,1669.1505599999998,3,466,2,1,2,5,Mid-Value
13097,JL-1517551,292.08,3,551,2,1,2,5,Mid-Value
13098,JL-1523514,600.3000000000001,3,377,2,1,2,5,Mid-Value
13099,JL-1523526,970.5600000000001,3,554,2,1,2,5,Mid-Value
13100,JL-1523593,676.8806400000001,4,593,2,1,2,5,Mid-Value
13101,JL-15505120,194.04,3,419,2,1,2,5,Mid-Value
13102,JL-1550526,1015.24,4,386,2,1,2,5,Mid-Value
13103,JL-1550582,2783.016,3,408,2,1,2,5,Mid-Value
13104,JL-158357,254.61,4,595,2,1,2,5,Mid-Value
13105,JL-158501406,314.85,4,614,2,1,2,5,Mid-Value
13106,JM-1525082,528.22552,3,468,2,1,2,5,Mid-Value
13107,JM-1526514,387.33,4,491,2,1,2,5,Mid-Value
13108,JM-1526545,408.9,3,577,2,1,2,5,Mid-Value
13109,JM-15580102,344.19000000000005,4,415,2,1,2,5,Mid-Value
13110,JM-156551406,455.055,4,383,2,1,2,5,Mid-Value
13111,JM-1565539,573.08,3,553,2,1,2,5,Mid-Value
13112,JM-156555,517.9200000000001,3,445,2,1,2,5,Mid-Value
13113,JM-15865102,1091.2740000000001,3,496,2,1,2,5,Mid-Value
13114,JM-158651402,345.324,3,394,2,1,2,5,Mid-Value
13115,JM-1586564,2001.096,4,595,2,1,2,5,Mid-Value
13116,JM-158657,757.0260000000001,3,617,2,1,2,5,Mid-Value
13117,JM-1619527,1251.63,3,418,2,1,2,5,Mid-Value
13118,JM-553595,60.84000000000001,3,295,2,1,2,5,Mid-Value
13119,JM-565523,1163.76,3,512,2,1,2,5,Mid-Value
13120,JM-565574,198.54,4,477,2,1,2,5,Mid-Value
13121,JO-1528027,269.78999999999996,3,608,2,1,2,5,Mid-Value
13122,JO-1528031,780.0495999999998,4,467,2,1,2,5,Mid-Value
13123,JO-1528093,227.06,4,611,2,1,2,5,Mid-Value
13124,JP-1546082,1331.13296,4,398,2,1,2,5,Mid-Value
13125,JP-15520139,969.4799999999999,3,393,2,1,2,5,Mid-Value
13126,JP-16135139,589.68,3,470,2,1,2,5,Mid-Value
13127,JP-161351404,510.552,3,365,2,1,2,5,Mid-Value
13128,JP-161357,339.84900000000005,4,505,2,1,2,5,Mid-Value
13129,JP-5520129,1212.5580000000002,3,583,2,1,2,5,Mid-Value
13130,JR-1567059,1766.0735999999995,3,581,2,1,2,5,Mid-Value
13131,JR-1621058,1029.03,4,519,2,1,2,5,Mid-Value
13132,JS-15595130,330.8808,3,406,2,1,2,5,Mid-Value
13133,JS-156851404,100.16400000000002,3,469,2,1,2,5,Mid-Value
13134,JS-1568518,119.09600000000003,3,408,2,1,2,5,Mid-Value
13135,JS-1568539,297.74000000000007,3,408,2,1,2,5,Mid-Value
13136,JS-158801402,611.9,4,534,2,1,2,5,Mid-Value
13137,JS-1588027,1263.54,3,553,2,1,2,5,Mid-Value
13138,JS-1588096,561.0,3,592,2,1,2,5,Mid-Value
13139,JS-15940120,954.93,3,317,2,1,2,5,Mid-Value
13140,JS-16030130,443.2158,3,447,2,1,2,5,Mid-Value
13141,JS-1603058,757.965,3,386,2,1,2,5,Mid-Value
13142,JW-1607558,837.87,4,356,2,1,2,5,Mid-Value
13143,KB-163151408,126.66,4,480,2,1,2,5,Mid-Value
13144,KB-16405139,364.44,3,566,2,1,2,5,Mid-Value
13145,KB-1640592,295.38,4,561,2,1,2,5,Mid-Value
13146,KB-1658545,436.42049999999995,3,324,2,1,2,5,Mid-Value
13147,KB-1658558,1552.14,4,375,2,1,2,5,Mid-Value
13148,KB-1658582,523.74,4,540,2,1,2,5,Mid-Value
13149,KB-6315103,607.11,3,311,2,1,2,5,Mid-Value
13150,KB-660060,74.85,4,337,2,1,2,5,Mid-Value
13151,KC-1625578,791.7600000000001,3,362,2,1,2,5,Mid-Value
13152,KC-16540120,626.3910000000001,3,470,2,1,2,5,Mid-Value
13153,KC-165401404,3802.91,3,475,2,1,2,5,Mid-Value
13154,KC-1654051,460.25096,3,466,2,1,2,5,Mid-Value
13155,KD-1627031,188.64,3,499,2,1,2,5,Mid-Value
13156,KD-16345139,920.2860000000002,3,306,2,1,2,5,Mid-Value
13157,KD-1649559,729.7745999999999,3,562,2,1,2,5,Mid-Value
13158,KD-1661527,938.85,3,443,2,1,2,5,Mid-Value
13159,KD-1661531,884.6600000000001,3,496,2,1,2,5,Mid-Value
13160,KH-163301402,622.3700000000001,3,551,2,1,2,5,Mid-Value
13161,KH-1633059,3637.8221999999996,4,639,2,1,2,5,Mid-Value
13162,KH-16360130,228.44250000000002,3,567,2,1,2,5,Mid-Value
13163,KH-1636059,942.3698999999999,3,428,2,1,2,5,Mid-Value
13164,KH-1651027,205.08,3,363,2,1,2,5,Mid-Value
13165,KH-1669031,672.16,3,440,2,1,2,5,Mid-Value
13166,KH-1669065,248.26,3,524,2,1,2,5,Mid-Value
13167,KH-633086,634.7099999999999,3,373,2,1,2,5,Mid-Value
13168,KH-633095,187.16400000000002,3,420,2,1,2,5,Mid-Value
13169,KH-636013,335.96999999999997,3,510,2,1,2,5,Mid-Value
13170,KH-651094,68.25,3,456,2,1,2,5,Mid-Value
13171,KH-663063,337.23,3,491,2,1,2,5,Mid-Value
13172,KL-6555108,671.82,4,554,2,1,2,5,Mid-Value
13173,KL-6555116,75.6,3,312,2,1,2,5,Mid-Value
13174,KL-6645134,98.06400000000001,3,551,2,1,2,5,Mid-Value
13175,KM-1666082,842.9720000000001,4,322,2,1,2,5,Mid-Value
13176,KM-1672048,1107.384,4,342,2,1,2,5,Mid-Value
13177,KM-672061,1253.9099999999999,4,349,2,1,2,5,Mid-Value
13178,KN-1639039,1511.98,4,568,2,1,2,5,Mid-Value
13179,KN-1639055,67.8,4,377,2,1,2,5,Mid-Value
13180,KN-1645098,92.724,3,506,2,1,2,5,Mid-Value
13181,KN-1670527,1644.93,3,386,2,1,2,5,Mid-Value
13182,KN-167057,969.57,4,427,2,1,2,5,Mid-Value
13183,KS-16300102,394.7685,3,440,2,1,2,5,Mid-Value
13184,KS-163001408,71.696,3,295,2,1,2,5,Mid-Value
13185,KS-163007,1371.3300000000002,3,457,2,1,2,5,Mid-Value
13186,KT-1646558,661.6500000000001,3,467,2,1,2,5,Mid-Value
13187,KT-1648082,170.156,4,545,2,1,2,5,Mid-Value
13188,KW-16435120,568.26,3,385,2,1,2,5,Mid-Value
13189,KW-16435139,3154.554,3,556,2,1,2,5,Mid-Value
13190,KW-1643545,1792.056,3,336,2,1,2,5,Mid-Value
13191,KW-1643559,828.8915999999998,3,516,2,1,2,5,Mid-Value
13192,KW-1643582,707.5999999999999,4,454,2,1,2,5,Mid-Value
13193,KW-16570139,588.81,4,310,2,1,2,5,Mid-Value
13194,KW-6570107,1763.3399999999997,3,569,2,1,2,5,Mid-Value
13195,LA-167801404,811.5380000000001,4,462,2,1,2,5,Mid-Value
13196,LA-6780107,1549.68,3,306,2,1,2,5,Mid-Value
13197,LA-6780117,293.21999999999997,4,436,2,1,2,5,Mid-Value
13198,LB-1673559,256.8669,3,572,2,1,2,5,Mid-Value
13199,LB-1673582,606.79616,4,540,2,1,2,5,Mid-Value
13200,LC-16870118,926.094,3,470,2,1,2,5,Mid-Value
13201,LC-1687045,709.92,3,573,2,1,2,5,Mid-Value
13202,LC-1687058,2213.19,3,476,2,1,2,5,Mid-Value
13203,LC-1687093,727.82236,4,567,2,1,2,5,Mid-Value
13204,LC-168851406,3220.272,4,373,2,1,2,5,Mid-Value
13205,LC-16930139,254.961,4,338,2,1,2,5,Mid-Value
13206,LC-1693045,1299.471,4,546,2,1,2,5,Mid-Value
13207,LC-169307,790.344,4,368,2,1,2,5,Mid-Value
13208,LC-169601408,532.178,4,436,2,1,2,5,Mid-Value
13209,LC-17050143,143.61599999999999,3,541,2,1,2,5,Mid-Value
13210,LC-1705018,1819.3786,4,299,2,1,2,5,Mid-Value
13211,LC-1714048,1045.8000000000002,3,480,2,1,2,5,Mid-Value
13212,LC-688533,726.12,3,322,2,1,2,5,Mid-Value
13213,LC-69604,531.9300000000001,3,412,2,1,2,5,Mid-Value
13214,LD-685595,59.52600000000001,4,552,2,1,2,5,Mid-Value
13215,LE-16810102,546.1365,4,523,2,1,2,5,Mid-Value
13216,LE-168101408,771.4000000000001,3,590,2,1,2,5,Mid-Value
13217,LE-1681064,734.1,3,606,2,1,2,5,Mid-Value
13218,LE-1681082,521.5480000000001,4,294,2,1,2,5,Mid-Value
13219,LF-718519,180.83999999999997,3,379,2,1,2,5,Mid-Value
13220,LH-1675048,434.43000000000006,3,462,2,1,2,5,Mid-Value
13221,LH-1702031,1446.8447999999999,3,378,2,1,2,5,Mid-Value
13222,LH-1702093,1026.52,4,375,2,1,2,5,Mid-Value
13223,LH-7020131,255.03000000000003,3,370,2,1,2,5,Mid-Value
13224,LL-1684048,1208.6850000000002,4,382,2,1,2,5,Mid-Value
13225,LL-1684066,853.86,3,557,2,1,2,5,Mid-Value
13226,LM-170651406,700.6440000000001,3,391,2,1,2,5,Mid-Value
13227,LM-1706545,644.139,4,389,2,1,2,5,Mid-Value
13228,LM-1706559,882.9684,4,420,2,1,2,5,Mid-Value
13229,LM-1706566,369.09000000000003,4,476,2,1,2,5,Mid-Value
13230,LO-171701,1296.69,3,463,2,1,2,5,Mid-Value
13231,LP-17095139,905.3639999999999,4,597,2,1,2,5,Mid-Value
13232,LP-170951404,365.65200000000004,4,454,2,1,2,5,Mid-Value
13233,LP-1709545,587.742,3,362,2,1,2,5,Mid-Value
13234,LP-709523,238.02,4,576,2,1,2,5,Mid-Value
13235,LR-17035120,799.3200000000002,4,393,2,1,2,5,Mid-Value
13236,LR-1703536,330.52799999999996,4,413,2,1,2,5,Mid-Value
13237,LR-703577,1075.8,3,530,2,1,2,5,Mid-Value
13238,LS-169751404,401.96400000000006,3,419,2,1,2,5,Mid-Value
13239,LS-1697564,312.24,3,414,2,1,2,5,Mid-Value
13240,LS-172001406,100.61600000000001,3,402,2,1,2,5,Mid-Value
13241,LS-1723027,454.67999999999995,3,400,2,1,2,5,Mid-Value
13242,LS-172451404,207.702,3,582,2,1,2,5,Mid-Value
13243,LS-1724545,616.992,3,337,2,1,2,5,Mid-Value
13244,LS-6975117,159.92999999999998,3,348,2,1,2,5,Mid-Value
13245,LS-697523,450.18,4,312,2,1,2,5,Mid-Value
13246,LS-723029,43.86,3,543,2,1,2,5,Mid-Value
13247,LS-724595,298.07099999999997,4,373,2,1,2,5,Mid-Value
13248,LT-1676527,537.36,4,446,2,1,2,5,Mid-Value
13249,LT-1676551,685.5200000000001,3,471,2,1,2,5,Mid-Value
13250,LT-171101408,922.61,3,406,2,1,2,5,Mid-Value
13251,LT-6765117,1108.1399999999999,3,614,2,1,2,5,Mid-Value
13252,LW-1699045,2800.8645,3,610,2,1,2,5,Mid-Value
13253,LW-1699058,214.85999999999996,3,575,2,1,2,5,Mid-Value
13254,LW-171251408,1120.73,3,420,2,1,2,5,Mid-Value
13255,LW-1721551,505.85999999999996,4,627,2,1,2,5,Mid-Value
13256,LW-682560,281.46000000000004,4,486,2,1,2,5,Mid-Value
13257,MA-1756082,767.72,4,371,2,1,2,5,Mid-Value
13258,MA-179951402,196.33,3,420,2,1,2,5,Mid-Value
13259,MA-179951404,1675.5680000000002,4,418,2,1,2,5,Mid-Value
13260,MA-1799536,1163.32464,4,422,2,1,2,5,Mid-Value
13261,MB-180851402,315.646,3,482,2,1,2,5,Mid-Value
13262,MB-1808545,968.634,4,320,2,1,2,5,Mid-Value
13263,MC-172757,64.854,3,478,2,1,2,5,Mid-Value
13264,MC-174251408,3236.41,4,399,2,1,2,5,Mid-Value
13265,MC-175751406,560.7629999999999,3,330,2,1,2,5,Mid-Value
13266,MC-1757531,837.68296,3,379,2,1,2,5,Mid-Value
13267,MC-175757,470.169,4,311,2,1,2,5,Mid-Value
13268,MC-1757598,466.5509999999999,3,434,2,1,2,5,Mid-Value
13269,MC-175901406,855.6,4,474,2,1,2,5,Mid-Value
13270,MC-1760551,693.6200000000001,3,377,2,1,2,5,Mid-Value
13271,MC-17635120,400.1039999999999,3,524,2,1,2,5,Mid-Value
13272,MC-178451408,647.41,4,381,2,1,2,5,Mid-Value
13273,MC-1784551,628.7701199999999,3,442,2,1,2,5,Mid-Value
13274,MC-1810045,1655.115,4,326,2,1,2,5,Mid-Value
13275,MC-18130100,415.4,3,516,2,1,2,5,Mid-Value
13276,MC-1813026,169.42000000000002,3,442,2,1,2,5,Mid-Value
13277,MC-1813055,311.748,4,552,2,1,2,5,Mid-Value
13278,MC-7575108,930.6600000000001,3,566,2,1,2,5,Mid-Value
13279,MC-759086,449.09999999999997,3,336,2,1,2,5,Mid-Value
13280,MC-7845117,331.65000000000003,3,362,2,1,2,5,Mid-Value
13281,MD-1735016,155.90000000000003,3,298,2,1,2,5,Mid-Value
13282,MD-173507,428.454,3,497,2,1,2,5,Mid-Value
13283,MD-1786048,813.924,3,543,2,1,2,5,Mid-Value
13284,MD-1786093,251.71999999999997,3,400,2,1,2,5,Mid-Value
13285,MD-7860137,5914.08,3,559,2,1,2,5,Mid-Value
13286,ME-17320120,178.72199999999998,3,512,2,1,2,5,Mid-Value
13287,ME-1772582,376.64,4,308,2,1,2,5,Mid-Value
13288,ME-1801027,1088.7149999999997,4,427,2,1,2,5,Mid-Value
13289,ME-1801048,386.46000000000004,4,425,2,1,2,5,Mid-Value
13290,ME-7725116,284.52,3,630,2,1,2,5,Mid-Value
13291,ME-772560,361.23,3,408,2,1,2,5,Mid-Value
13292,ME-772561,116.31000000000002,3,300,2,1,2,5,Mid-Value
13293,MF-1766527,2811.39,4,422,2,1,2,5,Mid-Value
13294,MF-1825018,500.1,3,607,2,1,2,5,Mid-Value
13295,MF-1825048,261.99,4,502,2,1,2,5,Mid-Value
13296,MG-8205117,806.64,4,369,2,1,2,5,Mid-Value
13297,MH-17290113,1867.1999999999998,3,548,2,1,2,5,Mid-Value
13298,MH-172901406,987.1879999999999,4,294,2,1,2,5,Mid-Value
13299,MH-17290144,574.0407,4,420,2,1,2,5,Mid-Value
13300,MH-1744031,223.64000000000001,3,324,2,1,2,5,Mid-Value
13301,MH-1745518,1207.82312,4,457,2,1,2,5,Mid-Value
13302,MH-1745558,1633.41,4,476,2,1,2,5,Mid-Value
13303,MH-1762093,527.1800000000001,3,456,2,1,2,5,Mid-Value
13304,MH-1811554,319.41236,3,469,2,1,2,5,Mid-Value
13305,MJ-7740134,56.44799999999999,4,373,2,1,2,5,Mid-Value
13306,MK-179051406,1179.27,4,435,2,1,2,5,Mid-Value
13307,ML-1739531,1496.3358799999999,3,380,2,1,2,5,Mid-Value
13308,ML-173957,526.446,3,517,2,1,2,5,Mid-Value
13309,ML-1741039,230.12000000000003,4,434,2,1,2,5,Mid-Value
13310,ML-174107,733.014,3,490,2,1,2,5,Mid-Value
13311,ML-177551408,158.81,4,513,2,1,2,5,Mid-Value
13312,ML-1804018,614.1159999999998,4,455,2,1,2,5,Mid-Value
13313,ML-1804092,104.34,3,321,2,1,2,5,Mid-Value
13314,ML-1826555,532.62,3,546,2,1,2,5,Mid-Value
13315,ML-1826582,132.4,3,518,2,1,2,5,Mid-Value
13316,ML-7410134,171.924,3,371,2,1,2,5,Mid-Value
13317,ML-7755117,256.05,3,309,2,1,2,5,Mid-Value
13318,MM-1726048,952.1370000000001,4,335,2,1,2,5,Mid-Value
13319,MM-179201408,1691.36,3,481,2,1,2,5,Mid-Value
13320,MM-182801402,361.85600000000005,4,458,2,1,2,5,Mid-Value
13321,MM-805595,29.916000000000004,4,639,2,1,2,5,Mid-Value
13322,MN-179355,531.888,3,302,2,1,2,5,Mid-Value
13323,MO-175001406,771.46,3,480,2,1,2,5,Mid-Value
13324,MO-17800113,1426.5300000000002,4,595,2,1,2,5,Mid-Value
13325,MP-179651408,272.81600000000003,3,366,2,1,2,5,Mid-Value
13326,MP-1817564,384.786,3,488,2,1,2,5,Mid-Value
13327,MP-7965110,210.9,3,461,2,1,2,5,Mid-Value
13328,MR-1754558,998.7899999999998,3,415,2,1,2,5,Mid-Value
13329,MR-7545117,171.11999999999998,4,292,2,1,2,5,Mid-Value
13330,MS-1736518,745.8599999999999,4,377,2,1,2,5,Mid-Value
13331,MS-1736536,181.15200000000002,4,496,2,1,2,5,Mid-Value
13332,MS-1736548,590.3160000000001,4,488,2,1,2,5,Mid-Value
13333,MS-175301404,152.3,4,434,2,1,2,5,Mid-Value
13334,MS-177101404,83.10199999999999,4,413,2,1,2,5,Mid-Value
13335,MS-1771039,194.07999999999998,3,623,2,1,2,5,Mid-Value
13336,MS-1777055,187.51200000000003,3,386,2,1,2,5,Mid-Value
13337,MS-1783059,139.86329999999998,3,601,2,1,2,5,Mid-Value
13338,MS-1783082,1120.328,4,376,2,1,2,5,Mid-Value
13339,MS-1798058,3865.3499999999995,4,502,2,1,2,5,Mid-Value
13340,MS-1798082,54.28,3,592,2,1,2,5,Mid-Value
13341,MS-7710134,81.48000000000002,3,407,2,1,2,5,Mid-Value
13342,MS-798060,315.03000000000003,4,372,2,1,2,5,Mid-Value
13343,MT-178151408,2503.47,3,523,2,1,2,5,Mid-Value
13344,MT-1781559,1187.0076,3,558,2,1,2,5,Mid-Value
13345,MT-178157,326.26800000000003,3,554,2,1,2,5,Mid-Value
13346,MT-1807027,238.37999999999997,3,367,2,1,2,5,Mid-Value
13347,MT-180707,744.066,4,295,2,1,2,5,Mid-Value
13348,MT-7815134,266.50800000000004,3,596,2,1,2,5,Mid-Value
13349,MT-807095,1766.556,3,499,2,1,2,5,Mid-Value
13350,MV-181901404,521.9259999999999,4,561,2,1,2,5,Mid-Value
13351,MV-1819048,607.8810000000001,3,483,2,1,2,5,Mid-Value
13352,MV-181907,1736.5589999999997,4,403,2,1,2,5,Mid-Value
13353,MV-819060,107.25,3,460,2,1,2,5,Mid-Value
13354,MV-819095,484.4700000000001,4,426,2,1,2,5,Mid-Value
13355,MW-1822048,519.7200000000001,3,371,2,1,2,5,Mid-Value
13356,MY-1738045,511.03800000000007,3,419,2,1,2,5,Mid-Value
13357,MY-1738059,595.2618000000001,3,334,2,1,2,5,Mid-Value
13358,MY-1738096,1949.4900000000002,3,575,2,1,2,5,Mid-Value
13359,MY-1738097,1016.106,3,561,2,1,2,5,Mid-Value
13360,MY-829538,2303.37,4,491,2,1,2,5,Mid-Value
13361,MZ-1733537,3063.06,3,471,2,1,2,5,Mid-Value
13362,MZ-1733545,3265.944,3,390,2,1,2,5,Mid-Value
13363,MZ-1733593,846.54,3,406,2,1,2,5,Mid-Value
13364,MZ-175151402,22.160000000000004,3,567,2,1,2,5,Mid-Value
13365,MZ-733586,180.95999999999998,4,310,2,1,2,5,Mid-Value
13366,NB-185805,1563.0123999999998,3,452,2,1,2,5,Mid-Value
13367,NB-1858098,165.012,3,460,2,1,2,5,Mid-Value
13368,NB-1865527,2703.8399999999997,4,511,2,1,2,5,Mid-Value
13369,NC-183401406,123.65600000000002,4,401,2,1,2,5,Mid-Value
13370,NC-1834031,534.44,4,377,2,1,2,5,Mid-Value
13371,NC-18415130,62.90700000000001,3,562,2,1,2,5,Mid-Value
13372,NC-1862545,239.54699999999997,3,530,2,1,2,5,Mid-Value
13373,NC-1862548,505.58849999999995,3,446,2,1,2,5,Mid-Value
13374,ND-1837039,981.9200000000001,3,467,2,1,2,5,Mid-Value
13375,ND-1837045,1130.3204999999998,3,392,2,1,2,5,Mid-Value
13376,ND-18460139,2564.7000000000003,4,356,2,1,2,5,Mid-Value
13377,ND-1846098,235.488,3,443,2,1,2,5,Mid-Value
13378,NF-183851402,842.394,4,460,2,1,2,5,Mid-Value
13379,NF-8385110,179.7,3,630,2,1,2,5,Mid-Value
13380,NF-838523,402.36000000000007,4,551,2,1,2,5,Mid-Value
13381,NG-1835531,1331.12,3,422,2,1,2,5,Mid-Value
13382,NG-1843058,2102.25,4,373,2,1,2,5,Mid-Value
13383,NK-18490130,426.46650000000005,4,596,2,1,2,5,Mid-Value
13384,NK-184901406,313.84000000000003,3,530,2,1,2,5,Mid-Value
13385,NM-18445132,242.59199999999998,3,393,2,1,2,5,Mid-Value
13386,NM-1844539,1189.84,4,385,2,1,2,5,Mid-Value
13387,NM-1844545,609.294,4,484,2,1,2,5,Mid-Value
13388,NM-8445103,1395.4199999999998,4,515,2,1,2,5,Mid-Value
13389,NP-186707,630.3149999999999,4,551,2,1,2,5,Mid-Value
13390,NP-186851406,98.96,3,406,2,1,2,5,Mid-Value
13391,NP-187001406,2064.488,3,505,2,1,2,5,Mid-Value
13392,NP-1870048,391.725,3,460,2,1,2,5,Mid-Value
13393,NP-870077,613.3499999999999,4,535,2,1,2,5,Mid-Value
13394,NS-185051406,1370.5349999999999,4,345,2,1,2,5,Mid-Value
13395,NS-1850531,407.06,3,296,2,1,2,5,Mid-Value
13396,NW-1840098,361.296,3,334,2,1,2,5,Mid-Value
13397,NZ-1856531,1386.96,4,386,2,1,2,5,Mid-Value
13398,ON-187151408,696.64,3,410,2,1,2,5,Mid-Value
13399,OT-187301406,1556.6940000000002,3,520,2,1,2,5,Mid-Value
13400,OT-1873036,1390.52136,4,397,2,1,2,5,Mid-Value
13401,PA-19060139,728.3399999999999,3,432,2,1,2,5,Mid-Value
13402,PB-1880545,1151.4225000000001,3,359,2,1,2,5,Mid-Value
13403,PB-1915018,325.632,3,396,2,1,2,5,Mid-Value
13404,PB-1915082,84.39999999999999,4,396,2,1,2,5,Mid-Value
13405,PB-921095,142.37100000000004,4,317,2,1,2,5,Mid-Value
13406,PC-19000139,1064.61,3,294,2,1,2,5,Mid-Value
