,Customer ID,RECENCY,FREQUENCY,MONETARY,FINAL_CLUSTER,SEGMENT
4482,17400.0,125,253,2769.2000000000007,4,High-Value
42,12853.0,134,91,2770.2500000000014,1,Low-Value
295,13115.0,11,149,2770.35,4,High-Value
4691,17618.0,5,246,2771.100000000001,4,High-Value
483,13305.0,3,143,2773.3100000000004,4,High-Value
1957,14824.0,9,99,2776.31,1,Low-Value
5132,18069.0,25,458,2776.519999999999,4,High-Value
2487,15373.0,7,161,2776.9900000000002,4,High-Value
3882,16791.0,28,394,2783.899999999999,4,High-Value
4156,17071.0,27,151,2786.8200000000024,4,High-Value
1726,14590.0,424,170,2787.4599999999996,5,Top Customer
4994,17929.0,10,13,2787.8,1,Low-Value
593,13421.0,39,176,2788.880000000001,4,High-Value
2494,15380.0,8,38,2791.3600000000006,1,Low-Value
2812,15704.0,139,144,2792.18,4,High-Value
2720,15611.0,9,82,2792.439999999999,1,Low-Value
1790,14655.0,7,76,2797.9199999999996,1,Low-Value
385,13205.0,442,1,2803.2,2,Mid-Value
2149,15032.0,255,32,2803.2999999999997,2,Mid-Value
2196,15079.0,212,89,2804.1,2,Mid-Value
618,13446.0,429,129,2805.4299999999985,2,Mid-Value
4017,16928.0,79,204,2808.999999999999,4,High-Value
3002,15898.0,0,278,2809.730000000001,4,High-Value
3609,16515.0,51,183,2812.6200000000013,4,High-Value
3422,16326.0,5,266,2812.9400000000014,4,High-Value
3965,16875.0,66,143,2819.6100000000015,4,High-Value
2789,15680.0,8,155,2828.02,4,High-Value
4437,17354.0,50,69,2836.920000000001,1,Low-Value
1363,14217.0,1,144,2839.4000000000005,4,High-Value
946,13784.0,9,42,2849.03,1,Low-Value
2594,15485.0,29,74,2849.800000000001,1,Low-Value
3810,16719.0,14,296,2850.959999999999,4,High-Value
2805,15696.0,32,157,2854.6899999999996,4,High-Value
4391,17308.0,392,5,2861.4,2,Mid-Value
1686,14547.0,3,244,2863.889999999998,4,High-Value
3196,16094.0,11,140,2867.270000000001,4,High-Value
4729,17659.0,16,153,2869.7000000000003,4,High-Value
2888,15782.0,9,41,2880.859999999999,1,Low-Value
3540,16444.0,45,262,2882.7999999999984,4,High-Value
5142,18079.0,44,75,2884.73,1,Low-Value
4670,17597.0,213,89,2884.8199999999997,2,Mid-Value
3252,16150.0,42,150,2887.5800000000004,4,High-Value
4266,17183.0,7,65,2889.729999999999,1,Low-Value
925,13763.0,62,29,2893.52,1,Low-Value
1151,14001.0,45,69,2896.0500000000006,1,Low-Value
3728,16636.0,437,58,2900.74,2,Mid-Value
2638,15529.0,22,407,2906.459999999998,4,High-Value
2029,14898.0,22,231,2916.53,4,High-Value
4001,16912.0,28,108,2928.3900000000003,1,Low-Value
3862,16771.0,32,271,2929.280000000001,4,High-Value
2910,15804.0,0,173,2931.6399999999994,4,High-Value
5281,18219.0,2,161,2932.390000000001,4,High-Value
3209,16107.0,17,25,2933.86,1,Low-Value
4712,17640.0,86,52,2939.4400000000005,1,Low-Value
4640,17567.0,6,110,2940.27,1,Low-Value
2315,15199.0,58,44,2941.2,1,Low-Value
1549,14408.0,10,90,2941.4900000000007,1,Low-Value
2481,15367.0,56,153,2942.6700000000005,4,High-Value
5319,18257.0,38,168,2949.6999999999994,4,High-Value
2229,15113.0,9,73,2951.1300000000006,1,Low-Value
2479,15365.0,25,132,2951.209999999999,1,Low-Value
4301,17218.0,3,305,2952.5800000000004,4,High-Value
1451,14307.0,88,175,2965.5300000000007,4,High-Value
4716,17646.0,218,136,2967.0000000000005,2,Mid-Value
1429,14285.0,20,51,2972.52,1,Low-Value
537,13362.0,8,151,2973.9199999999996,4,High-Value
2505,15394.0,9,123,2974.810000000001,1,Low-Value
3778,16686.0,46,479,2977.8599999999974,4,High-Value
1021,13868.0,6,20,2984.49,1,Low-Value
1048,13895.0,27,130,3003.3899999999994,1,Low-Value
3183,16081.0,55,244,3005.0200000000004,4,High-Value
4807,17738.0,18,158,3012.3700000000013,4,High-Value
1986,14854.0,77,138,3013.110000000001,1,Low-Value
3993,16904.0,3,449,3014.349999999999,4,High-Value
1001,13848.0,91,10,3015.0,1,Low-Value
2680,15571.0,11,351,3015.0099999999998,4,High-Value
1154,14004.0,42,109,3015.9899999999993,1,Low-Value
1621,14482.0,17,158,3017.130000000001,4,High-Value
3461,16365.0,17,102,3026.809999999998,1,Low-Value
1679,14540.0,9,188,3029.960000000001,4,High-Value
4455,17372.0,40,404,3031.7600000000034,4,High-Value
3840,16749.0,590,50,3033.9,0,Lost Customer
1637,14498.0,42,239,3039.0200000000023,4,High-Value
4493,17412.0,2,162,3040.5700000000015,4,High-Value
5334,18272.0,2,144,3043.159999999999,4,High-Value
1230,14081.0,301,432,3053.7799999999993,5,Top Customer
4370,17287.0,25,335,3058.9299999999976,4,High-Value
119,12935.0,1,179,3061.250000000001,4,High-Value
1744,14608.0,3,40,3061.34,1,Low-Value
1125,13975.0,30,364,3064.3399999999992,4,High-Value
4545,17469.0,15,161,3065.0500000000015,4,High-Value
1605,14466.0,28,126,3065.199999999999,1,Low-Value
2168,15051.0,22,199,3068.4100000000017,4,High-Value
4989,17924.0,11,30,3069.9000000000005,1,Low-Value
796,13631.0,99,11,3070.42,1,Low-Value
4039,16950.0,56,120,3070.4700000000003,1,Low-Value
4826,17758.0,18,295,3070.6100000000015,4,High-Value
337,13157.0,48,132,3071.3300000000004,1,Low-Value
2356,15240.0,44,147,3076.9300000000007,4,High-Value
2527,15416.0,64,141,3077.729999999999,4,High-Value
1253,14105.0,238,123,3080.0400000000004,2,Mid-Value
3863,16772.0,422,46,3084.85,2,Mid-Value
5207,18145.0,12,202,3088.040000000002,4,High-Value
3057,15953.0,14,138,3090.669999999999,1,Low-Value
2239,15123.0,6,102,3091.1699999999987,1,Low-Value
1654,14515.0,17,141,3092.1499999999983,4,High-Value
4303,17220.0,23,413,3092.15,4,High-Value
4686,17613.0,22,191,3092.720000000001,4,High-Value
1987,14855.0,118,107,3093.859999999999,1,Low-Value
2013,14882.0,26,53,3097.95,1,Low-Value
2484,15370.0,40,111,3109.4900000000007,1,Low-Value
3701,16609.0,14,156,3113.4099999999994,4,High-Value
2493,15379.0,168,150,3113.419999999999,4,High-Value
3391,16293.0,21,164,3115.05,4,High-Value
912,13750.0,53,50,3128.17,1,Low-Value
5002,17937.0,8,33,3129.42,1,Low-Value
3554,16458.0,2,225,3131.270000000001,4,High-Value
4169,17084.0,34,171,3134.78,4,High-Value
226,13044.0,290,242,3137.9100000000017,5,Top Customer
4722,17652.0,24,167,3155.22,4,High-Value
1385,14239.0,42,147,3155.3300000000013,4,High-Value
3144,16041.0,30,6,3166.4,1,Low-Value
689,13523.0,32,130,3168.9000000000005,1,Low-Value
4738,17669.0,42,81,3174.32,1,Low-Value
3803,16712.0,8,337,3175.1599999999994,4,High-Value
3227,16125.0,366,198,3176.2899999999995,5,Top Customer
5292,18230.0,8,90,3180.8199999999993,1,Low-Value
304,13124.0,89,182,3181.879999999998,4,High-Value
4144,17059.0,29,374,3184.8699999999994,4,High-Value
2344,15228.0,65,122,3191.8500000000004,1,Low-Value
4376,17293.0,7,199,3194.15,4,High-Value
1108,13958.0,379,134,3195.5,2,Mid-Value
1033,13880.0,20,162,3196.6900000000014,4,High-Value
4522,17442.0,36,187,3204.820000000002,4,High-Value
5240,18178.0,128,175,3207.9500000000003,4,High-Value
2892,15786.0,45,160,3210.6000000000004,4,High-Value
1761,14625.0,195,184,3225.3300000000004,4,High-Value
1062,13911.0,56,167,3226.7,4,High-Value
5140,18077.0,7,269,3233.5199999999995,4,High-Value
736,13571.0,12,438,3237.9500000000025,4,High-Value
2678,15569.0,103,92,3239.5200000000004,1,Low-Value
2951,15845.0,17,124,3260.56,1,Low-Value
1672,14533.0,24,79,3269.0000000000005,1,Low-Value
1373,14227.0,25,192,3275.9100000000003,4,High-Value
1121,13971.0,18,174,3278.770000000001,4,High-Value
4742,17673.0,0,365,3285.5500000000015,4,High-Value
2681,15572.0,4,261,3290.84,4,High-Value
2119,15002.0,115,236,3291.9399999999987,4,High-Value
1132,13982.0,38,172,3298.5100000000016,4,High-Value
1381,14235.0,74,93,3299.8,1,Low-Value
4154,17069.0,27,148,3308.330000000001,4,High-Value
4526,17449.0,1,388,3311.5499999999997,4,High-Value
4020,16931.0,4,558,3312.7899999999986,2,Mid-Value
315,13135.0,196,14,3314.55,1,Low-Value
699,13534.0,1,172,3321.4000000000005,4,High-Value
1255,14107.0,51,158,3326.3100000000004,4,High-Value
4792,17723.0,126,11,3327.4,1,Low-Value
1958,14825.0,3,196,3333.6300000000006,4,High-Value
1783,14648.0,415,269,3336.3399999999992,5,Top Customer
693,13527.0,33,305,3338.7400000000016,4,High-Value
3562,16466.0,33,272,3351.1399999999985,4,High-Value
622,13450.0,26,107,3353.9599999999996,1,Low-Value
4721,17651.0,11,191,3356.82,4,High-Value
2647,15538.0,537,14,3358.4,0,Lost Customer
1196,14047.0,8,114,3358.6899999999996,1,Low-Value
2167,15050.0,24,112,3363.8599999999997,1,Low-Value
5256,18194.0,81,23,3379.1000000000004,1,Low-Value
1632,14493.0,6,199,3379.7500000000005,4,High-Value
4823,17754.0,0,164,3389.8500000000017,4,High-Value
1079,13929.0,168,51,3389.9999999999986,1,Low-Value
4176,17091.0,2,210,3413.3400000000006,4,High-Value
4926,17861.0,2,321,3421.8999999999974,4,High-Value
4941,17876.0,399,4,3424.02,2,Mid-Value
1357,14211.0,52,177,3436.83,4,High-Value
1054,13901.0,71,184,3444.579999999999,4,High-Value
4487,17406.0,332,171,3445.3499999999995,5,Top Customer
4913,17848.0,80,149,3447.9599999999978,4,High-Value
5136,18073.0,113,53,3455.1200000000013,1,Low-Value
5127,18064.0,132,45,3455.81,1,Low-Value
3505,16409.0,35,389,3455.9099999999985,4,High-Value
885,13722.0,131,103,3460.8499999999995,1,Low-Value
2653,15544.0,8,216,3463.869999999997,4,High-Value
4685,17612.0,52,214,3464.560000000001,4,High-Value
3552,16456.0,98,245,3464.9300000000007,4,High-Value
1177,14028.0,549,3,3465.5,0,Lost Customer
3718,16626.0,0,124,3469.770000000002,1,Low-Value
2593,15484.0,0,158,3474.52,4,High-Value
780,13615.0,318,189,3477.7499999999986,5,Top Customer
1836,14701.0,10,356,3482.2899999999995,4,High-Value
2627,15518.0,63,344,3482.969999999996,4,High-Value
512,13334.0,81,257,3485.349999999998,4,High-Value
2742,15633.0,508,131,3494.6099999999988,0,Lost Customer
1529,14388.0,9,219,3498.510000000002,4,High-Value
818,13654.0,42,175,3500.3499999999976,4,High-Value
2387,15271.0,6,342,3508.040000000001,4,High-Value
3354,16255.0,16,379,3516.22,4,High-Value
1138,13988.0,19,205,3534.2399999999993,4,High-Value
1028,13875.0,53,186,3542.8400000000006,4,High-Value
3245,16143.0,2,162,3550.320000000002,4,High-Value
1434,14290.0,10,107,3558.089999999999,1,Low-Value
5156,18093.0,92,49,3559.8699999999994,1,Low-Value
1844,14709.0,14,156,3562.8500000000004,4,High-Value
2268,15152.0,9,195,3563.14,4,High-Value
2902,15796.0,0,200,3564.0600000000018,4,High-Value
4274,17191.0,27,384,3566.12,4,High-Value
1674,14535.0,59,409,3578.8400000000024,4,High-Value
1004,13851.0,95,94,3583.1600000000003,1,Low-Value
1174,14025.0,464,83,3583.9600000000005,2,Mid-Value
1685,14546.0,4,439,3593.9599999999978,4,High-Value
1301,14154.0,238,136,3594.56,2,Mid-Value
662,13491.0,51,206,3595.23,4,High-Value
3489,16393.0,1,442,3599.9000000000015,4,High-Value
4429,17346.0,3,571,3600.0399999999995,2,Mid-Value
4135,17050.0,95,244,3606.999999999999,4,High-Value
139,12955.0,0,126,3618.540000000001,1,Low-Value
4008,16919.0,155,417,3629.1199999999994,4,High-Value
2750,15641.0,104,198,3643.1099999999983,4,High-Value
4397,17314.0,24,174,3644.6900000000014,4,High-Value
2361,15245.0,133,94,3646.4400000000014,1,Low-Value
1848,14713.0,8,415,3647.570000000001,4,High-Value
3401,16303.0,25,118,3647.6600000000003,1,Low-Value
4296,17213.0,39,191,3654.23,4,High-Value
2009,14878.0,12,306,3656.9799999999996,4,High-Value
3200,16098.0,87,129,3666.2099999999996,1,Low-Value
4870,17802.0,81,313,3677.489999999999,4,High-Value
316,13136.0,55,178,3692.0200000000013,4,High-Value
4271,17188.0,10,126,3694.73,1,Low-Value
204,13021.0,3,186,3697.09,4,High-Value
1653,14514.0,60,248,3700.5000000000027,4,High-Value
4287,17204.0,174,107,3708.0099999999993,1,Low-Value
823,13659.0,205,200,3725.119999999999,5,Top Customer
4788,17719.0,37,181,3732.150000000003,4,High-Value
2737,15628.0,4,199,3735.4500000000007,4,High-Value
3813,16722.0,16,152,3736.1700000000005,4,High-Value
3254,16153.0,49,154,3747.7000000000003,4,High-Value
3111,16008.0,23,173,3751.540000000002,4,High-Value
4928,17863.0,58,154,3754.8000000000015,4,High-Value
507,13329.0,31,84,3756.650000000001,1,Low-Value
4626,17553.0,129,6,3757.6,1,Low-Value
3948,16858.0,368,104,3759.389999999999,2,Mid-Value
4600,17526.0,4,83,3763.79,1,Low-Value
798,13634.0,32,317,3767.999999999996,4,High-Value
1181,14032.0,1,168,3786.4300000000017,4,High-Value
5160,18097.0,7,123,3795.9600000000005,1,Low-Value
197,13014.0,10,133,3800.289999999999,1,Low-Value
1430,14286.0,23,175,3801.0799999999995,4,High-Value
1426,14282.0,2,124,3804.270000000001,1,Low-Value
4080,16992.0,10,186,3805.569999999999,4,High-Value
3378,16279.0,20,216,3808.74,4,High-Value
4390,17307.0,394,45,3809.3900000000003,2,Mid-Value
4755,17686.0,6,187,3809.5000000000005,4,High-Value
2437,15321.0,70,165,3818.19,4,High-Value
2038,14907.0,2,168,3818.3699999999994,4,High-Value
1598,14459.0,154,73,3820.741,1,Low-Value
4741,17672.0,49,115,3830.21,1,Low-Value
1356,14210.0,105,206,3843.169999999998,4,High-Value
4029,16940.0,51,336,3849.810000000001,4,High-Value
94,12910.0,22,96,3851.680000000001,1,Low-Value
3657,16563.0,53,70,3857.559999999999,1,Low-Value
2311,15195.0,2,1,3861.0,1,Low-Value
3309,16209.0,88,51,3879.0800000000004,1,Low-Value
3085,15981.0,24,124,3891.499999999998,1,Low-Value
4669,17596.0,22,344,3906.0599999999968,4,High-Value
4074,16986.0,29,109,3908.050000000001,1,Low-Value
1335,14189.0,1,214,3913.23,4,High-Value
4698,17625.0,17,412,3940.540000000002,4,High-Value
5128,18065.0,5,192,3940.819999999999,4,High-Value
2554,15443.0,1,427,3942.9999999999995,4,High-Value
3414,16316.0,63,182,3950.9300000000007,4,High-Value
995,13842.0,58,242,3954.4799999999977,4,High-Value
2521,15410.0,83,120,3957.1600000000017,1,Low-Value
2046,14918.0,115,95,3963.629999999999,1,Low-Value
5307,18245.0,6,245,4013.14,4,High-Value
1403,14257.0,63,141,4015.59,4,High-Value
4904,17838.0,26,168,4030.3399999999997,4,High-Value
1762,14626.0,23,155,4045.8800000000006,4,High-Value
4146,17061.0,73,64,4047.6299999999997,1,Low-Value
4593,17519.0,16,167,4052.489999999999,4,High-Value
198,13015.0,52,190,4054.8400000000015,4,High-Value
3300,16200.0,3,398,4061.2199999999984,4,High-Value
1708,14572.0,2,338,4062.0300000000034,4,High-Value
1395,14249.0,410,188,4064.3809999999994,5,Top Customer
1367,14221.0,41,213,4074.23,4,High-Value
4995,17930.0,35,74,4098.88,1,Low-Value
4586,17512.0,28,110,4100.8,1,Low-Value
1023,13870.0,1,145,4108.630000000002,4,High-Value
3994,16905.0,4,256,4116.879999999999,4,High-Value
1355,14209.0,10,181,4117.129999999998,4,High-Value
4027,16938.0,8,362,4122.529999999998,4,High-Value
4732,17663.0,25,182,4126.779999999998,4,High-Value
3114,16011.0,7,293,4133.010000000003,4,High-Value
1820,14685.0,575,153,4133.300000000001,3,Mid-Value
3282,16182.0,71,24,4159.85,1,Low-Value
4177,17092.0,49,279,4180.699999999999,4,High-Value
4715,17644.0,0,213,4191.96,4,High-Value
287,13107.0,43,119,4193.23,1,Low-Value
100,12916.0,138,155,4196.049999999999,4,High-Value
2858,15750.0,2,373,4196.501,4,High-Value
1581,14441.0,0,133,4197.440000000001,1,Low-Value
2715,15606.0,60,111,4207.69,1,Low-Value
4938,17873.0,79,105,4219.9,1,Low-Value
2918,15812.0,106,96,4241.269999999999,1,Low-Value
664,13495.0,7,110,4260.009999999999,1,Low-Value
4229,17146.0,105,203,4260.290000000001,4,High-Value
2863,15755.0,9,260,4267.2699999999995,4,High-Value
607,13435.0,4,130,4277.48,1,Low-Value
3640,16546.0,290,70,4289.37,2,Mid-Value
5181,18118.0,10,757,4298.06999999999,2,Mid-Value
6,12749.0,3,201,4300.1500000000015,4,High-Value
3747,16655.0,17,350,4311.959999999998,4,High-Value
933,13771.0,63,140,4315.990000000002,4,High-Value
1600,14461.0,147,378,4323.8,4,High-Value
3106,16003.0,29,132,4338.06,1,Low-Value
4243,17160.0,30,265,4344.759999999998,4,High-Value
4867,17799.0,21,556,4344.949999999998,2,Mid-Value
623,13451.0,25,564,4345.499999999999,2,Mid-Value
1900,14766.0,7,203,4346.530000000001,4,High-Value
1036,13883.0,10,193,4362.790000000001,4,High-Value
4087,17001.0,0,187,4365.250000000001,4,High-Value
758,13593.0,107,298,4369.18,4,High-Value
1248,14099.0,15,365,4376.029999999997,4,High-Value
2830,15722.0,35,137,4386.049999999999,1,Low-Value
2397,15281.0,58,241,4386.729999999999,4,High-Value
4506,17426.0,7,204,4395.419999999999,4,High-Value
4754,17685.0,16,139,4405.09,4,High-Value
2303,15187.0,1,74,4410.4000000000015,1,Low-Value
755,13590.0,10,249,4413.0599999999995,4,High-Value
4657,17584.0,6,102,4434.419999999998,1,Low-Value
4034,16945.0,21,252,4439.0199999999995,4,High-Value
495,13317.0,65,222,4446.841,4,High-Value
410,13230.0,3,711,4453.91,2,Mid-Value
317,13137.0,10,640,4459.269999999994,2,Mid-Value
3826,16735.0,78,198,4464.66,4,High-Value
1984,14852.0,57,210,4469.250000000002,4,High-Value
2731,15622.0,42,229,4469.9800000000005,4,High-Value
2959,15854.0,3,177,4470.469999999999,4,High-Value
568,13394.0,1,269,4475.6799999999985,4,High-Value
3801,16710.0,18,610,4484.840000000002,2,Mid-Value
4286,17203.0,35,180,4492.919999999998,4,High-Value
319,13139.0,15,128,4498.020000000003,1,Low-Value
5138,18075.0,22,241,4500.920000000002,4,High-Value
2636,15527.0,18,240,4509.629999999998,4,High-Value
4484,17402.0,4,141,4511.9,4,High-Value
931,13769.0,1,216,4531.739999999997,4,High-Value
3808,16717.0,23,224,4562.059999999998,4,High-Value
1973,14841.0,52,189,4562.57,4,High-Value
1531,14390.0,9,291,4567.76,4,High-Value
3762,16670.0,16,270,4571.33,4,High-Value
1435,14291.0,1,265,4589.5,4,High-Value
3497,16401.0,0,199,4593.790000000002,4,High-Value
3699,16607.0,17,222,4596.899999999999,4,High-Value
54,12867.0,25,504,4598.98,2,Mid-Value
2783,15674.0,72,213,4603.259999999998,4,High-Value
3101,15998.0,36,650,4616.429999999995,2,Mid-Value
5293,18231.0,191,262,4637.020000000001,4,High-Value
872,13709.0,3,228,4645.640000000003,4,High-Value
1933,14800.0,47,368,4647.259999999996,4,High-Value
4500,17419.0,10,213,4649.19,4,High-Value
548,13373.0,60,192,4661.26,4,High-Value
2266,15150.0,16,274,4681.209999999999,4,High-Value
321,13141.0,84,232,4684.069999999998,4,High-Value
2483,15369.0,491,39,4684.379999999999,0,Lost Customer
1673,14534.0,2,481,4697.099999999998,4,High-Value
3593,16497.0,49,221,4698.44,4,High-Value
3270,16170.0,50,279,4702.700000000003,4,High-Value
5206,18144.0,7,77,4708.950000000001,1,Low-Value
1305,14159.0,19,836,4714.349999999997,2,Mid-Value
1580,14440.0,7,96,4723.09,1,Low-Value
2606,15497.0,17,60,4727.419999999999,1,Low-Value
3364,16265.0,8,215,4750.300000000001,4,High-Value
4566,17491.0,0,133,4751.8200000000015,1,Low-Value
4759,17690.0,29,224,4752.499999999999,4,High-Value
1837,14702.0,0,461,4757.3699999999935,4,High-Value
1321,14175.0,59,193,4793.78,4,High-Value
4240,17157.0,7,116,4811.859999999999,1,Low-Value
3352,16253.0,66,180,4818.069999999999,4,High-Value
5260,18198.0,3,115,4822.060000000002,1,Low-Value
3256,16156.0,8,182,4865.800000000002,4,High-Value
5157,18094.0,81,86,4866.9,1,Low-Value
1867,14732.0,7,237,4870.380000000001,4,High-Value
2782,15673.0,87,194,4880.029999999999,4,High-Value
4769,17700.0,16,242,4884.909999999996,4,High-Value
1976,14844.0,63,170,4890.250000000001,4,High-Value
4043,16954.0,0,136,4896.939999999999,1,Low-Value
558,13384.0,30,175,4905.289999999998,4,High-Value
3247,16145.0,8,272,4908.160000000002,4,High-Value
3836,16745.0,86,245,4949.040000000003,4,High-Value
2417,15301.0,50,204,4950.029999999999,4,High-Value
2486,15372.0,136,43,4965.460000000001,1,Low-Value
1022,13869.0,122,464,4981.350000000002,4,High-Value
1699,14560.0,6,151,5006.779999999998,4,High-Value
3341,16242.0,7,429,5013.110000000002,4,High-Value
24,12835.0,427,505,5016.7599999999875,3,Mid-Value
2630,15521.0,39,253,5017.419999999997,4,High-Value
5029,17965.0,37,512,5017.569999999993,2,Mid-Value
25,12836.0,58,275,5039.919999999996,4,High-Value
3287,16187.0,31,203,5047.160000000001,4,High-Value
3054,15950.0,31,269,5051.810000000003,4,High-Value
4314,17231.0,11,763,5066.50999999999,2,Mid-Value
4684,17611.0,6,575,5084.959999999994,2,Mid-Value
4448,17365.0,12,441,5089.139999999997,4,High-Value
141,12957.0,9,276,5094.789999999997,4,High-Value
2891,15785.0,32,173,5099.979999999999,4,High-Value
4321,17238.0,2,710,5100.719999999995,2,Mid-Value
3650,16556.0,66,270,5114.5399999999945,4,High-Value
4666,17593.0,3,231,5114.889999999998,4,High-Value
3406,16308.0,37,7,5120.0,1,Low-Value
363,13183.0,7,114,5130.040000000002,1,Low-Value
2623,15514.0,11,220,5131.0,4,High-Value
1179,14030.0,17,456,5142.719999999996,4,High-Value
1701,14562.0,3,428,5161.869999999996,4,High-Value
